"Age","Preferred.Tour.Duration","Accessibility","Site.Name","Tour.Duration","Tourist.Rating","System.Response.Time","Recommendation.Accuracy","VR.Experience.Quality","Satisfaction"
32,4,"True","Great Wall of China",5,1.4,3.09,94,4.8,3
18,4,"False","Machu Picchu",5,4,2.14,94,4.1,4
53,6,"True","Colosseum",3,1.1,2.71,100,4.2,3
18,7,"False","Taj Mahal",4,1.2,3.97,99,4.5,3
69,5,"True","Colosseum",5,4.7,2.31,100,4.7,5
60,3,"True","Eiffel Tower",2,2,4.46,91,4.8,3
48,7,"False","Colosseum",2,1.4,1.94,92,4.2,3
69,5,"False","Great Wall of China",9,4.8,1.7,96,4.5,5
29,4,"True","Eiffel Tower",5,2.8,4.71,93,4.9,3
23,4,"False","Taj Mahal",4,2.4,4.49,99,4.8,3
18,5,"False","Taj Mahal",2,2.8,4.25,87,4.1,3
66,3,"False","Colosseum",5,4.5,4.66,97,4.8,5
53,3,"False","Colosseum",3,4.5,2.56,85,4.5,5
25,6,"True","Eiffel Tower",5,2.1,2.12,86,4.9,3
49,7,"True","Colosseum",4,1.7,4.61,86,4.6,3
66,6,"True","Colosseum",4,3.3,4.07,91,4.5,3
23,3,"False","Machu Picchu",5,3.3,2.63,90,4.6,3
45,7,"False","Taj Mahal",6,4.2,2.23,92,4.3,4
59,4,"False","Taj Mahal",6,4.7,3.83,96,4.5,5
41,6,"False","Machu Picchu",4,2,2.04,96,4.8,3
66,5,"False","Colosseum",8,4.8,2.38,87,4.5,5
27,5,"False","Great Wall of China",3,1.6,4.06,95,4.9,3
32,4,"False","Colosseum",3,2.7,1.73,90,4.2,3
50,4,"False","Colosseum",2,4.7,2.93,87,4.1,5
68,7,"False","Eiffel Tower",4,3.3,1.98,91,4,3
34,8,"True","Great Wall of China",3,2.1,2.07,85,4.2,3
62,8,"True","Colosseum",6,3.9,2.27,99,4.2,4
45,8,"True","Eiffel Tower",2,4.5,4.52,99,4.3,5
30,3,"False","Eiffel Tower",7,1,2.42,94,4.4,3
48,4,"False","Great Wall of China",5,3.4,4.59,93,4.4,3
33,3,"False","Great Wall of China",3,4.7,2.07,95,4.4,5
34,6,"True","Machu Picchu",3,3.8,4.88,91,4.4,4
54,7,"False","Colosseum",3,3.3,3.62,99,4.1,3
68,8,"False","Taj Mahal",6,2.4,2.11,95,4.8,3
34,5,"True","Great Wall of China",2,3.8,3.06,92,4.2,4
63,8,"False","Machu Picchu",2,4.2,3.45,99,4.5,4
22,5,"True","Machu Picchu",8,4.6,2.71,88,4.8,5
30,5,"True","Taj Mahal",7,2.6,1.58,95,4.1,3
39,8,"True","Great Wall of China",1,1.9,3.4,93,4.1,3
31,3,"False","Eiffel Tower",2,1.6,3.59,100,4.8,3
59,3,"False","Great Wall of China",7,1.1,3.35,91,4.8,3
28,3,"True","Machu Picchu",6,3.3,3.96,99,4.3,3
47,5,"True","Eiffel Tower",4,5,1.93,88,4.7,5
65,6,"True","Taj Mahal",3,3.4,1.98,94,4.4,3
69,6,"True","Taj Mahal",5,3.3,3.78,96,4.9,3
61,5,"True","Great Wall of China",3,4.8,4.78,92,4.2,5
58,3,"True","Machu Picchu",4,2.1,2.84,86,4.6,3
27,3,"False","Great Wall of China",1,3.1,3.97,95,4.8,3
37,6,"False","Great Wall of China",2,2.5,2.37,93,4.1,3
18,3,"True","Eiffel Tower",6,3.7,2.8,97,4.3,4
66,5,"True","Great Wall of China",2,4,2.97,90,4.4,4
56,3,"True","Eiffel Tower",5,1.4,3.64,98,4.9,3
33,3,"False","Taj Mahal",3,1.7,2.61,87,4.2,3
33,3,"True","Taj Mahal",4,1.3,2.42,85,4.9,3
64,3,"False","Great Wall of China",3,1.5,4.25,100,4.4,3
66,6,"False","Taj Mahal",1,1.8,2.13,89,4.7,3
36,6,"True","Colosseum",3,4.3,2.3,90,4.2,4
63,7,"False","Eiffel Tower",3,1.2,1.76,85,4.1,3
28,3,"False","Eiffel Tower",2,1.9,3.91,96,4.8,3
18,7,"False","Colosseum",1,4.6,3.54,85,4.2,5
70,6,"False","Taj Mahal",1,1.8,2.63,91,4.9,3
62,5,"True","Machu Picchu",6,3.3,2.3,94,4.3,3
61,8,"True","Eiffel Tower",4,4.1,2.5,93,4.3,4
50,4,"False","Machu Picchu",5,1.9,4.21,86,4.2,3
24,5,"False","Taj Mahal",2,1.3,3.41,94,4.9,3
32,7,"False","Taj Mahal",2,4.1,4.08,87,4.4,4
23,8,"False","Great Wall of China",3,4.7,4.39,98,4.7,5
19,6,"True","Taj Mahal",1,3.3,2.12,95,4.2,3
62,5,"True","Machu Picchu",2,1.6,2.66,93,5,3
48,6,"False","Eiffel Tower",1,3.7,2.96,97,5,4
43,8,"True","Machu Picchu",2,4.1,1.97,88,4.9,4
39,3,"True","Machu Picchu",3,3.3,3.42,100,4.5,3
29,8,"False","Machu Picchu",4,3.2,2.79,99,4.2,3
27,4,"False","Machu Picchu",3,5,1.52,87,4.6,5
35,7,"True","Taj Mahal",2,3.6,4.1,88,4.3,4
52,6,"True","Taj Mahal",1,4.6,4.02,97,4.7,5
42,4,"True","Eiffel Tower",3,1.3,1.62,87,4.6,3
29,3,"False","Eiffel Tower",3,2.2,4.78,90,4.3,3
22,4,"False","Taj Mahal",1,4,4.99,91,4.6,4
56,3,"False","Taj Mahal",2,4.5,2.88,100,4.6,5
21,3,"True","Eiffel Tower",6,3.4,3.08,88,4.5,3
64,6,"True","Eiffel Tower",1,2.6,4.78,87,4.6,3
25,5,"True","Eiffel Tower",4,3.5,3.03,96,4.9,4
65,4,"True","Colosseum",9,2.3,4.81,97,4.2,3
22,4,"True","Taj Mahal",1,1.1,4.73,97,4.3,3
69,7,"True","Eiffel Tower",5,1.2,1.59,100,4.1,3
62,4,"True","Great Wall of China",7,3.8,3.57,94,4.5,4
36,7,"False","Eiffel Tower",2,2.9,1.78,95,4.2,3
68,4,"False","Taj Mahal",7,1.3,1.63,99,4.3,3
23,3,"False","Taj Mahal",6,3.3,2.45,85,4.2,3
22,4,"True","Taj Mahal",9,1.3,2.03,90,4.1,3
19,7,"False","Taj Mahal",2,1.8,2.75,97,4.5,3
36,6,"False","Colosseum",5,4.9,4.15,89,4.3,5
38,3,"True","Taj Mahal",5,1.5,3.14,90,4.7,3
27,5,"True","Colosseum",4,2.1,4.35,88,4.4,3
26,7,"False","Colosseum",4,1.6,1.94,90,4.2,3
20,3,"False","Colosseum",3,1.9,2.1,92,4.9,3
24,8,"False","Colosseum",1,1,1.8,91,4.7,3
27,7,"True","Taj Mahal",2,3.6,2.21,93,4.3,4
26,3,"False","Colosseum",6,4,4.44,97,4.4,4
27,6,"False","Eiffel Tower",3,3.2,3.33,86,5,3
67,3,"False","Taj Mahal",1,4.3,2.89,100,4.1,4
33,4,"False","Great Wall of China",6,2.3,1.52,98,4.6,3
20,6,"True","Machu Picchu",3,4.1,4.38,90,4.2,4
19,7,"True","Taj Mahal",8,1.5,2.14,100,4.3,3
54,5,"False","Eiffel Tower",5,1.7,3.74,96,4.1,3
48,8,"True","Colosseum",5,4.3,3.04,98,4.1,4
27,6,"True","Machu Picchu",4,2.8,4.47,94,4.1,3
59,5,"False","Eiffel Tower",1,1.7,4.9,95,4.1,3
40,4,"True","Machu Picchu",3,2.8,3.94,88,4.2,3
24,3,"False","Taj Mahal",8,4.2,4.87,94,4.2,4
62,6,"True","Eiffel Tower",2,1.6,1.62,93,4.7,3
53,4,"True","Colosseum",3,4.5,3.42,85,4.2,5
67,4,"False","Colosseum",6,1.8,4.95,95,4,3
49,4,"False","Colosseum",3,3.5,2.23,86,4.7,4
42,7,"True","Eiffel Tower",4,1.1,2.24,100,4.5,3
70,4,"False","Great Wall of China",2,2.4,3.4,100,4,3
58,4,"False","Great Wall of China",8,4,3.86,96,4.2,4
27,8,"False","Colosseum",2,3,1.59,90,4.4,3
55,8,"True","Great Wall of China",6,3.9,3.64,89,4.9,4
64,6,"False","Machu Picchu",2,4.7,3.83,88,4.5,5
41,3,"True","Colosseum",5,2.5,3.58,87,4.5,3
54,4,"False","Machu Picchu",6,1.1,4.11,87,4.6,3
21,7,"False","Machu Picchu",2,4.8,2.03,90,4,5
62,4,"False","Great Wall of China",8,4.8,4.53,88,4.2,5
69,3,"True","Great Wall of China",5,1.6,3.38,99,4.8,3
63,4,"False","Colosseum",6,2.5,4.02,90,4.8,3
44,7,"True","Great Wall of China",2,3.3,4.52,96,4.1,3
38,6,"False","Colosseum",5,1.3,4.58,92,5,3
23,8,"True","Taj Mahal",4,1.1,3.33,88,4.8,3
44,6,"False","Colosseum",3,2.6,4.05,94,4.5,3
62,5,"True","Colosseum",2,1.3,4.54,88,4.1,3
55,5,"True","Eiffel Tower",3,1.8,4.94,90,4.1,3
65,4,"True","Taj Mahal",2,1.2,2.97,98,4.5,3
47,8,"True","Great Wall of China",1,2.9,2.4,98,4.3,3
61,3,"False","Eiffel Tower",1,3.4,1.93,98,4.4,3
43,3,"True","Machu Picchu",5,4.1,2.76,92,4.3,4
26,4,"False","Colosseum",2,3.5,4.63,98,4.3,4
46,4,"True","Eiffel Tower",4,2.9,3.97,90,4.9,3
69,8,"False","Great Wall of China",4,3.9,1.51,86,4.9,4
39,5,"True","Eiffel Tower",5,4.4,3.09,98,4.2,4
48,5,"False","Eiffel Tower",2,3.7,3.86,88,4.4,4
62,8,"True","Colosseum",5,2.4,2.21,96,4.6,3
40,7,"False","Eiffel Tower",6,4.8,4.62,97,4.9,5
65,8,"True","Eiffel Tower",5,4.6,4.93,97,4.8,5
32,8,"True","Colosseum",7,2.6,4.21,93,4.4,3
46,5,"True","Taj Mahal",1,2.1,4.14,88,4.6,3
27,6,"True","Taj Mahal",5,2.3,2.32,88,4.4,3
61,3,"False","Eiffel Tower",7,4.6,3.3,90,4.3,5
58,7,"True","Taj Mahal",6,2.8,2.58,95,4.3,3
61,6,"True","Taj Mahal",4,3.7,2.76,89,4.2,4
66,5,"False","Colosseum",7,3.6,1.74,88,4.6,4
28,4,"False","Taj Mahal",1,1.5,2.68,90,4.3,3
21,6,"True","Taj Mahal",1,5,2.43,91,4.2,5
50,6,"False","Taj Mahal",5,4,3.27,96,4.9,4
61,5,"False","Eiffel Tower",3,4.3,1.74,95,4.1,4
18,6,"True","Taj Mahal",1,4.9,1.86,89,4.6,5
31,8,"False","Eiffel Tower",1,2.1,4.1,99,4.1,3
29,4,"True","Great Wall of China",5,2.1,4.8,92,4,3
65,8,"True","Eiffel Tower",6,4.1,4.26,100,4.5,4
35,4,"False","Great Wall of China",5,1,2.96,96,4.9,3
50,7,"True","Great Wall of China",6,4.1,2.45,98,4.8,4
67,4,"False","Colosseum",3,1.3,3.45,85,4.9,3
45,7,"True","Eiffel Tower",1,1.5,1.73,85,4.1,3
59,6,"True","Eiffel Tower",6,2.8,2.08,99,4.2,3
55,7,"False","Machu Picchu",2,1.8,3.95,100,4.5,3
34,6,"True","Great Wall of China",5,2,3.76,96,4.4,3
57,8,"False","Taj Mahal",1,4.8,4.44,96,4.6,5
44,4,"True","Great Wall of China",4,2.9,3.17,86,4.7,3
27,7,"False","Colosseum",3,2.3,3.69,98,4.9,3
28,7,"True","Great Wall of China",1,1.8,4.42,93,4.3,3
28,6,"True","Taj Mahal",4,1.9,4.15,95,5,3
57,7,"False","Taj Mahal",3,3.3,4.65,92,4.7,3
43,6,"False","Eiffel Tower",1,1.5,2.39,97,4,3
41,7,"True","Eiffel Tower",2,2.5,4.35,87,4.4,3
70,6,"False","Taj Mahal",3,2.5,3.09,90,4.1,3
59,4,"True","Taj Mahal",1,4.1,2.75,87,4.8,4
63,7,"True","Eiffel Tower",6,3.5,4.4,89,4.7,4
53,4,"False","Machu Picchu",3,1,4.19,85,5,3
60,7,"True","Eiffel Tower",1,1.8,3.65,95,4.6,3
28,8,"False","Taj Mahal",6,4,3.45,92,4.4,4
42,7,"True","Colosseum",4,2.5,3.91,91,5,3
19,6,"True","Great Wall of China",6,2.5,3.05,97,4.7,3
65,6,"False","Colosseum",3,1.3,2.14,85,4.3,3
63,6,"True","Colosseum",4,4,2.43,87,4.8,4
52,6,"True","Great Wall of China",3,1.2,3.04,91,4.1,3
49,8,"False","Great Wall of China",2,4.3,2.25,95,4.7,4
51,7,"False","Taj Mahal",5,3.3,4.02,96,4.1,3
41,4,"True","Eiffel Tower",6,4.3,3.53,90,4.1,4
65,5,"True","Colosseum",1,2,4.61,94,5,3
28,4,"False","Colosseum",7,1.6,2.41,92,4.9,3
55,6,"False","Taj Mahal",3,3.8,1.69,90,4.6,4
40,8,"False","Colosseum",2,4.5,3.96,85,4.1,5
25,7,"True","Colosseum",3,1.9,2.99,91,4.8,3
25,8,"False","Great Wall of China",7,1.1,3.1,92,4,3
19,8,"True","Eiffel Tower",4,3.6,3.47,94,4.1,4
30,6,"True","Machu Picchu",2,3.9,4.72,94,4.9,4
23,8,"True","Eiffel Tower",6,3.7,3.41,87,4.9,4
54,4,"False","Great Wall of China",7,4.4,4.25,91,4.4,4
20,6,"True","Eiffel Tower",6,4.3,1.95,86,4.7,4
70,7,"False","Taj Mahal",2,4.4,2.56,94,4.3,4
59,6,"False","Taj Mahal",1,4.2,3.74,91,4.2,4
30,7,"False","Colosseum",6,4.5,4.41,90,4.3,5
32,8,"False","Colosseum",1,4,4.9,99,4.7,4
33,5,"True","Great Wall of China",4,1.2,4.1,94,4.7,3
34,6,"False","Machu Picchu",1,4.3,3.72,92,4.7,4
32,8,"True","Eiffel Tower",7,2.5,2.64,96,4.2,3
42,8,"False","Eiffel Tower",6,2,4.06,94,4.3,3
61,8,"True","Great Wall of China",2,3.8,1.98,95,4.8,4
46,6,"False","Great Wall of China",7,4.1,3.94,88,4.5,4
19,6,"True","Taj Mahal",2,3.3,3.91,99,4.7,3
30,7,"False","Taj Mahal",3,4.5,3.01,87,4.3,5
45,5,"True","Eiffel Tower",4,1.7,1.8,95,4.9,3
31,6,"True","Eiffel Tower",1,3.5,2.16,92,4.4,4
57,6,"False","Taj Mahal",5,4.4,2.79,97,4.5,4
36,8,"False","Machu Picchu",3,2.9,2.01,85,4.9,3
70,3,"True","Eiffel Tower",5,3,2.48,90,4.1,3
48,6,"True","Taj Mahal",3,2.4,1.84,85,4.5,3
58,4,"False","Machu Picchu",6,1.2,4.97,97,4.5,3
31,6,"True","Eiffel Tower",3,4.4,2.2,92,4.7,4
49,3,"True","Taj Mahal",1,3.5,4.32,88,4.5,4
20,6,"False","Eiffel Tower",3,4.2,3.93,97,4.6,4
31,3,"False","Colosseum",4,2.6,4.39,88,4.8,3
28,8,"True","Colosseum",8,2,4.99,85,4.2,3
41,7,"True","Machu Picchu",3,3.3,2.19,95,4.1,3
27,7,"True","Colosseum",5,1.9,3.55,86,4.3,3
45,5,"True","Taj Mahal",2,2.6,2.31,95,4.2,3
65,5,"False","Eiffel Tower",3,2.9,3.8,96,4.1,3
47,4,"True","Eiffel Tower",7,1.1,3.12,100,4,3
45,5,"False","Taj Mahal",3,4.1,4.86,93,4.9,4
53,6,"True","Colosseum",1,2.8,1.56,100,4.9,3
60,8,"False","Eiffel Tower",5,2.9,2.61,90,4.7,3
29,8,"False","Machu Picchu",3,1.3,3.64,92,4.9,3
39,4,"False","Machu Picchu",8,4,2.51,97,4.9,4
69,7,"True","Great Wall of China",3,2.6,2.71,92,4.2,3
50,7,"False","Machu Picchu",3,3.3,3.56,98,4.8,3
59,4,"True","Machu Picchu",6,1.1,2.22,86,4.4,3
44,8,"False","Taj Mahal",1,3.2,3.53,96,4.9,3
37,4,"False","Machu Picchu",1,2.9,4.35,97,4.3,3
36,6,"True","Great Wall of China",6,2.8,1.53,98,4.1,3
45,6,"False","Machu Picchu",5,4.6,2.56,95,4.7,5
56,4,"False","Machu Picchu",3,4.6,4.38,86,4.1,5
52,7,"False","Great Wall of China",6,4.8,4.39,88,4.5,5
45,5,"False","Taj Mahal",5,2,4.87,86,4.5,3
26,7,"False","Taj Mahal",4,2.3,4.37,92,4.7,3
35,5,"False","Machu Picchu",5,2.4,2.4,90,4.3,3
63,4,"True","Great Wall of China",2,2.7,1.81,92,4.7,3
62,5,"False","Great Wall of China",5,2.3,3.38,88,4.4,3
22,4,"False","Taj Mahal",6,4.2,4.51,90,4.9,4
35,8,"False","Colosseum",3,2.8,2.63,89,4.5,3
54,3,"False","Taj Mahal",4,3.5,3.48,91,4.5,4
54,8,"True","Great Wall of China",3,3.2,2.1,100,4.9,3
48,3,"False","Machu Picchu",7,2.7,4.56,100,4.5,3
63,6,"False","Eiffel Tower",4,1.9,1.75,93,5,3
55,3,"False","Eiffel Tower",5,1,2.13,93,4.6,3
21,6,"False","Eiffel Tower",2,5,2.97,91,4.1,5
52,8,"False","Great Wall of China",1,4,4.7,94,4.6,4
49,3,"False","Colosseum",2,1.7,2.98,85,4.8,3
51,8,"True","Great Wall of China",2,2.4,3.73,90,4.2,3
53,4,"True","Colosseum",3,2.9,2.31,89,4.8,3
20,7,"False","Colosseum",8,2.5,3.68,99,4.8,3
67,4,"True","Taj Mahal",1,1.5,1.75,91,4.7,3
31,5,"False","Colosseum",3,1.9,4.27,99,4.9,3
57,3,"False","Colosseum",4,1.8,1.79,89,4.2,3
48,5,"False","Colosseum",6,4.6,3.35,87,4.3,5
38,8,"True","Taj Mahal",7,1,2.6,95,4.7,3
34,8,"True","Colosseum",1,1.5,4.91,95,4.8,3
42,5,"True","Great Wall of China",1,2.1,4.44,97,4.3,3
27,6,"True","Colosseum",2,1.6,2.49,96,4.8,3
57,7,"False","Taj Mahal",1,4.2,2.73,99,4.4,4
37,7,"False","Great Wall of China",5,3.2,3.75,85,4.4,3
28,3,"False","Taj Mahal",8,4.7,3.52,94,4.5,5
37,8,"True","Taj Mahal",6,4.3,3.46,87,4.3,4
39,8,"False","Machu Picchu",4,1.1,4.35,85,4.7,3
35,6,"True","Colosseum",3,3.1,1.54,86,4.7,3
18,7,"False","Machu Picchu",5,3.5,1.58,85,4.1,4
26,4,"True","Eiffel Tower",8,1.1,1.59,100,4.3,3
30,3,"False","Eiffel Tower",5,3.6,2.36,88,4.7,4
30,6,"True","Colosseum",2,2.5,2.58,87,4.3,3
41,3,"True","Colosseum",3,3.8,3.12,86,4.8,4
28,5,"False","Taj Mahal",6,4.3,4.77,85,5,4
23,8,"False","Taj Mahal",3,1.6,2.62,97,4.8,3
42,8,"False","Eiffel Tower",3,1.8,1.71,87,4,3
64,3,"True","Taj Mahal",4,4.3,4.65,94,4.5,4
40,8,"False","Great Wall of China",6,1.3,1.59,92,4.3,3
49,6,"False","Colosseum",4,4.4,3.64,98,4.2,4
49,6,"True","Colosseum",4,2.6,4.04,92,4.4,3
53,4,"False","Taj Mahal",4,2,3.09,88,4.6,3
24,4,"False","Great Wall of China",2,1.2,3.71,99,4.5,3
23,6,"True","Great Wall of China",7,4.8,4.07,94,4.5,5
39,6,"False","Great Wall of China",5,1.8,2.9,98,4.3,3
21,6,"True","Eiffel Tower",2,3.1,2.07,85,4.1,3
36,8,"False","Taj Mahal",8,4.7,4.29,89,4.7,5
66,5,"False","Colosseum",6,1.2,4.5,97,4.4,3
33,8,"False","Taj Mahal",3,1.2,2.5,96,4.4,3
19,7,"False","Colosseum",2,2.9,2.35,85,4.6,3
41,8,"False","Colosseum",2,3.3,3.91,91,4.6,3
21,8,"False","Colosseum",3,1.9,1.88,93,4.7,3
22,5,"False","Taj Mahal",1,2.7,3,89,4.8,3
62,6,"False","Machu Picchu",2,1,3.99,97,4.4,3
37,7,"False","Eiffel Tower",6,4.1,4.13,99,4.7,4
59,6,"False","Machu Picchu",1,2.7,4.42,97,4.7,3
41,7,"True","Eiffel Tower",5,1.3,2.51,100,4.8,3
23,7,"True","Eiffel Tower",6,2.3,2.33,87,4.7,3
44,3,"True","Taj Mahal",3,3.2,3.88,85,4.7,3
50,3,"True","Eiffel Tower",2,1.7,2.97,88,5,3
47,5,"True","Taj Mahal",2,2.4,2.83,97,4.6,3
54,8,"False","Colosseum",5,1.6,2.28,94,4.4,3
37,5,"False","Colosseum",3,1.7,4.41,88,4.8,3
38,5,"False","Great Wall of China",2,4.9,4.41,96,4.9,5
56,7,"True","Taj Mahal",2,2.1,2.88,96,4.7,3
38,4,"True","Great Wall of China",5,3.3,2.32,89,4.4,3
25,6,"False","Great Wall of China",5,4,4.74,94,4.2,4
24,3,"True","Great Wall of China",1,3.8,2.9,100,4.8,4
65,8,"False","Colosseum",4,2,3.27,85,4.9,3
45,7,"False","Eiffel Tower",6,3.2,4.59,95,4.6,3
47,8,"True","Machu Picchu",4,4.9,3.39,97,4.7,5
24,3,"True","Taj Mahal",1,3.9,3.86,90,5,4
20,6,"False","Eiffel Tower",3,2.4,3.51,97,4.7,3
70,6,"False","Colosseum",1,2.5,2.21,92,4.9,3
69,6,"False","Machu Picchu",2,5,3.58,88,4,5
69,3,"False","Eiffel Tower",3,4.7,3.93,89,4.3,5
41,6,"False","Colosseum",2,3.2,2.08,97,4.7,3
36,6,"True","Colosseum",2,4,2.28,98,4.4,4
22,6,"False","Great Wall of China",5,2.2,2.57,91,4.8,3
28,7,"True","Eiffel Tower",2,4.3,2.25,100,4.6,4
19,6,"False","Machu Picchu",4,3.3,3.11,92,4,3
35,6,"False","Taj Mahal",3,2.4,2.01,93,4.8,3
34,4,"False","Taj Mahal",1,1.4,4.1,89,5,3
32,5,"False","Eiffel Tower",1,4.4,1.64,94,4.4,4
54,5,"False","Colosseum",4,4.7,2.36,97,5,5
69,3,"True","Colosseum",3,1.4,3.67,94,4.7,3
22,7,"False","Colosseum",2,4.6,3.26,93,4.7,5
60,4,"True","Machu Picchu",3,2.6,4.16,85,4.4,3
68,8,"True","Colosseum",4,1.2,2.34,85,4.3,3
60,7,"True","Eiffel Tower",7,3.2,2.73,92,4.3,3
60,8,"True","Eiffel Tower",4,3.7,4.53,89,4.1,4
68,4,"False","Eiffel Tower",1,4.6,4.62,86,4.7,5
35,8,"True","Machu Picchu",6,3.3,3.29,98,4.4,3
29,5,"True","Colosseum",2,3.8,1.97,89,4.8,4
42,5,"False","Eiffel Tower",4,4,3.02,85,4.8,4
19,5,"False","Machu Picchu",6,1.9,1.57,96,5,3
50,3,"True","Eiffel Tower",2,2,4.97,86,4.6,3
35,4,"False","Taj Mahal",6,2.9,3.4,96,4,3
47,5,"False","Great Wall of China",3,4.2,4.7,86,4.5,4
59,4,"False","Great Wall of China",4,2.8,2.44,100,4.1,3
61,5,"True","Eiffel Tower",8,1.3,3.85,92,4.2,3
37,3,"True","Machu Picchu",5,1.5,2.68,96,4.7,3
25,4,"True","Great Wall of China",2,2.6,2.35,94,5,3
18,4,"True","Taj Mahal",1,4,2.24,86,4.4,4
19,7,"True","Taj Mahal",6,3,4.78,92,4.2,3
56,5,"True","Machu Picchu",2,2,4.32,95,4.3,3
62,4,"False","Machu Picchu",4,4.1,1.8,97,5,4
44,7,"True","Eiffel Tower",5,2.8,2.52,87,4.6,3
49,3,"True","Taj Mahal",5,2.7,4.79,92,4.9,3
56,4,"False","Machu Picchu",1,1.5,1.85,92,4.7,3
33,3,"True","Taj Mahal",6,1.8,3.62,98,4,3
33,7,"False","Eiffel Tower",6,3,1.53,98,4.4,3
66,5,"True","Machu Picchu",1,4.8,1.91,92,4.5,5
44,8,"False","Colosseum",6,2.9,2.05,90,4.1,3
46,5,"False","Eiffel Tower",2,2,1.68,97,4.4,3
54,8,"True","Taj Mahal",3,2.9,4.48,86,4.6,3
39,5,"False","Machu Picchu",3,3.2,2.81,94,4.6,3
70,4,"True","Eiffel Tower",4,3.6,3.35,92,5,4
18,7,"True","Great Wall of China",5,4.8,3.69,89,4.7,5
54,7,"False","Eiffel Tower",5,1.5,3.35,93,4.1,3
23,5,"True","Great Wall of China",6,3.2,1.81,96,4.3,3
23,5,"True","Colosseum",1,4.1,2.6,94,4.8,4
28,6,"False","Taj Mahal",3,4.7,3.01,97,5,5
57,3,"True","Machu Picchu",2,4.1,2.54,85,4.7,4
51,3,"False","Eiffel Tower",3,4,3.64,93,4.1,4
59,7,"True","Great Wall of China",9,1.7,4.65,89,4.5,3
50,6,"False","Colosseum",6,3.6,2.6,91,4,4
31,6,"True","Great Wall of China",2,4.3,3.69,89,4.5,4
69,5,"False","Colosseum",2,1.5,2.05,98,4.2,3
63,4,"True","Great Wall of China",1,2.5,2.82,95,4.7,3
55,3,"False","Taj Mahal",4,3.4,2.7,91,4.8,3
33,5,"True","Great Wall of China",2,4.7,4.77,93,4.5,5
49,5,"True","Machu Picchu",3,3.1,1.57,86,4.2,3
48,3,"False","Colosseum",6,1.4,2.14,99,4.5,3
20,7,"False","Eiffel Tower",2,4.3,3.17,88,4.2,4
45,6,"False","Taj Mahal",3,2.6,1.51,93,4,3
45,8,"True","Great Wall of China",3,1.1,3.24,93,4.7,3
60,3,"True","Taj Mahal",2,2.2,2.01,95,4.1,3
19,5,"False","Colosseum",5,1.4,2.01,97,4.4,3
54,3,"False","Taj Mahal",5,4.5,3.3,95,4.1,5
23,7,"False","Taj Mahal",3,4.2,3.24,91,4.3,4
22,4,"False","Eiffel Tower",5,3.1,4.63,89,4.4,3
41,4,"False","Machu Picchu",4,1.8,3.12,87,4.9,3
42,4,"False","Machu Picchu",6,3.5,3.66,98,4.9,4
23,3,"False","Great Wall of China",2,1.5,3.89,91,4.6,3
45,8,"True","Taj Mahal",4,1.7,2.46,86,4,3
36,4,"False","Machu Picchu",4,1.9,3.68,93,4.7,3
42,5,"False","Taj Mahal",6,3.4,4.8,86,4.3,3
21,4,"False","Colosseum",4,3.1,3.5,93,4.3,3
51,5,"False","Machu Picchu",3,5,2.56,94,4.9,5
31,3,"True","Taj Mahal",3,1.4,2.9,99,4.4,3
28,8,"True","Great Wall of China",2,1.1,3.98,96,4.8,3
67,3,"True","Taj Mahal",7,3.7,3.76,93,4.4,4
41,8,"False","Eiffel Tower",6,2.5,4.58,91,4.1,3
68,7,"False","Great Wall of China",1,3,2.68,87,4,3
37,6,"True","Great Wall of China",2,1.1,1.79,85,4.7,3
61,5,"False","Machu Picchu",6,3,2.87,97,4.4,3
21,3,"False","Eiffel Tower",1,3.8,2.94,87,4.4,4
60,8,"False","Machu Picchu",3,4.6,4.37,95,4.5,5
37,7,"False","Great Wall of China",6,4.1,4.66,98,4.8,4
26,6,"False","Colosseum",8,2.1,4.29,92,4.6,3
19,4,"False","Eiffel Tower",8,2.1,2.2,100,4.9,3
61,6,"False","Machu Picchu",3,1.1,2.93,89,4.8,3
25,4,"False","Taj Mahal",3,3.7,2.42,100,4,4
59,6,"True","Colosseum",6,4.3,4.94,98,4.8,4
20,3,"False","Taj Mahal",2,3,4.31,95,5,3
26,3,"True","Taj Mahal",2,1,2.95,86,4.5,3
69,7,"False","Great Wall of China",5,2.4,3.15,86,4.6,3
19,7,"True","Colosseum",3,2.2,4.36,85,4.3,3
63,8,"True","Colosseum",2,1.5,2.12,91,5,3
24,4,"True","Machu Picchu",3,2,4.26,98,4,3
44,5,"False","Great Wall of China",9,4.5,2.23,95,4.1,5
50,3,"True","Great Wall of China",3,3.4,4.82,87,4.9,3
51,7,"True","Taj Mahal",8,4.2,4.72,99,5,4
49,4,"True","Colosseum",2,3.5,3.97,89,4.9,4
64,6,"False","Taj Mahal",7,3.5,1.89,97,4.7,4
65,6,"True","Colosseum",2,2.8,3.89,85,4.2,3
30,6,"True","Great Wall of China",6,4.2,4.25,92,5,4
41,5,"True","Great Wall of China",8,3.6,1.69,97,4.8,4
46,6,"True","Machu Picchu",5,2.8,4.95,99,4.7,3
36,4,"True","Taj Mahal",6,1.8,2.5,87,5,3
50,7,"False","Great Wall of China",3,4.6,1.63,94,4,5
56,6,"False","Great Wall of China",2,4,4.79,87,5,4
60,3,"False","Eiffel Tower",4,3.5,3.86,90,4.7,4
